fulltime,fam_inc,parttime,sex,race,lsat,ugpa,zfygpa,DOB_yr,zgpa,tier,index6040,pass_bar
1.0,4.0,0.0,female,white,34.0,2.9,-0.05,69.0,0.0,3.0,668.9473519999999,P
1.0,4.0,0.0,male,white,46.0,2.9,1.22,66.0,1.04,3.0,858.421028,P
1.0,2.0,0.0,male,white,36.0,2.9,0.09,69.0,0.21,4.0,700.526298,P
1.0,1.0,0.0,male,hisp,35.0,2.9,-1.56,68.0,-1.77,4.0,684.736825,P
1.0,2.0,0.0,male,asian,30.0,2.9,-0.88,61.0,-0.87,4.0,605.78946,P
1.0,3.0,0.0,male,white,38.0,2.9,0.76,53.0,-0.11,2.0,732.1052440000001,P
1.0,2.0,0.0,male,white,38.0,2.9,0.38,68.0,0.89,2.0,732.1052440000001,P
1.0,2.0,0.0,female,white,42.0,2.9,0.48,61.0,0.52,1.0,795.263136,P
1.0,4.0,0.0,male,white,39.0,2.9,0.86,64.0,-0.3,4.0,747.894717,P
1.0,5.0,0.0,male,white,36.0,2.9,-0.74,69.0,-0.49,3.0,700.526298,P
1.0,3.0,0.0,male,white,36.0,2.9,-0.42,66.0,-0.9,3.0,700.526298,P
1.0,5.0,0.0,male,white,41.0,2.9,-0.2,68.0,-0.09,3.0,779.473663,P
1.0,3.0,0.0,female,white,31.0,2.9,0.7,67.0,0.05,2.0,621.578933,P
1.0,2.0,0.0,male,black,42.0,2.9,0.96,68.0,0.84,4.0,795.263136,P
1.0,3.0,0.0,male,white,38.0,2.9,0.56,69.0,0.69,5.0,732.1052440000001,P
1.0,4.0,0.0,male,white,42.0,2.9,-0.14,67.0,0.64,5.0,795.263136,P
2.0,4.0,1.0,male,white,24.5,2.9,0.2,67.0,-0.62,0.0,518.9473585,P
1.0,3.0,0.0,male,white,34.0,2.9,1.61,68.0,1.31,2.0,668.9473519999999,P
1.0,3.0,0.0,female,white,36.0,2.9,-1.28,65.0,-1.31,3.0,700.526298,P
2.0,3.0,1.0,female,white,37.0,2.9,0.3,69.0,-0.39,3.0,716.315771,P
1.0,4.0,0.0,female,white,30.0,2.9,-0.06,67.0,-0.5,2.0,605.78946,F
1.0,5.0,0.0,male,white,36.0,2.9,0.4,67.0,-0.46,4.0,700.526298,P
2.0,2.0,1.0,male,white,35.0,2.9,1.36,48.0,1.77,3.0,684.736825,P
1.0,3.0,0.0,female,black,33.0,2.9,0.44,69.0,0.46,1.0,653.157879,P
1.0,3.0,0.0,male,white,35.0,2.9,0.71,68.0,0.41,3.0,684.736825,P
1.0,4.0,0.0,male,white,34.0,2.9,-0.61,66.0,-1.37,3.0,668.9473519999999,F
1.0,3.0,0.0,male,other,31.0,2.9,-0.97,66.0,-0.7,3.0,621.578933,P
1.0,4.0,0.0,male,white,34.5,2.9,0.53,69.0,0.95,3.0,676.8420884999999,P
1.0,3.0,0.0,female,white,35.0,2.9,0.86,66.0,0.58,4.0,684.736825,P
1.0,3.0,0.0,male,hisp,29.0,2.9,0.68,67.0,-0.22,3.0,589.999987,P
1.0,3.0,0.0,male,white,36.0,2.9,-0.43,68.0,-0.52,2.0,700.526298,P
1.0,5.0,0.0,male,white,42.0,2.9,-0.2,57.0,0.0,3.0,795.263136,P
2.0,1.0,1.0,male,white,36.0,2.9,0.98,50.0,0.69,2.0,700.526298,P
1.0,4.0,0.0,female,white,46.0,2.9,1.74,66.0,1.26,3.0,858.421028,P
1.0,2.0,0.0,female,other,29.0,2.9,-1.36,62.0,-1.66,4.0,589.999987,F
1.0,4.0,0.0,male,white,38.0,2.9,0.8,67.0,0.63,4.0,732.1052440000001,P
2.0,3.0,1.0,female,black,24.7,2.9,-0.45,63.0,-0.32,4.0,522.1052531,F
1.0,4.0,0.0,male,white,42.0,2.9,-2.02,69.0,-2.23,4.0,795.263136,F
1.0,3.0,0.0,male,white,38.0,2.9,2.37,64.0,2.24,5.0,732.1052440000001,P
1.0,4.0,0.0,male,white,29.0,2.9,1.16,66.0,0.71,3.0,589.999987,P
1.0,5.0,0.0,female,white,36.0,2.9,-0.95,54.0,-1.42,4.0,700.526298,F
1.0,4.0,0.0,male,white,39.0,2.9,0.46,68.0,-0.01,3.0,747.894717,P
1.0,2.0,0.0,female,black,31.0,2.9,-0.9,56.0,-1.53,1.0,621.578933,F
1.0,4.0,0.0,male,white,41.0,2.9,1.54,59.0,1.54,4.0,779.473663,P
1.0,4.0,0.0,female,white,39.0,2.9,0.02,59.0,-0.45,3.0,747.894717,F
1.0,3.0,0.0,female,black,31.0,2.9,0.0,64.0,0.0,4.0,621.578933,P
1.0,3.0,0.0,male,white,36.0,2.9,-0.4,68.0,-1.01,2.0,700.526298,P
1.0,2.0,0.0,male,white,42.0,2.9,0.5,67.0,0.73,3.0,795.263136,P
1.0,3.0,0.0,female,other,29.0,2.9,-0.35,68.0,-0.94,5.0,589.999987,P
1.0,5.0,0.0,male,asian,29.0,2.9,-0.56,67.0,-1.55,3.0,589.999987,P
1.0,3.0,0.0,male,white,42.0,2.9,-0.56,69.0,-0.82,5.0,795.263136,P
1.0,4.0,0.0,male,white,38.0,2.9,-0.92,69.0,-0.5,4.0,732.1052440000001,P
1.0,4.0,0.0,male,white,39.0,2.9,-0.14,68.0,-0.16,6.0,747.894717,P
1.0,5.0,0.0,male,white,41.0,2.9,0.75,67.0,0.46,3.0,779.473663,P
1.0,4.0,0.0,female,white,38.0,2.9,0.17,69.0,0.38,3.0,732.1052440000001,P
1.0,4.0,0.0,female,asian,44.0,2.9,0.57,68.0,-0.2,4.0,826.842082,P
1.0,4.0,0.0,female,white,24.0,2.9,-0.31,69.0,-1.04,3.0,511.052622,P
1.0,3.0,0.0,male,white,37.0,2.9,0.83,68.0,0.12,5.0,716.315771,P
1.0,5.0,0.0,female,white,36.0,2.9,-1.59,46.0,-1.55,6.0,700.526298,P
1.0,4.0,0.0,female,white,39.5,2.9,-1.22,68.0,-0.81,4.0,755.7894535,P
1.0,4.0,0.0,male,white,32.5,2.9,0.43,67.0,-0.12,3.0,645.2631425,P
1.0,3.0,0.0,male,white,33.0,2.9,0.97,69.0,0.3,2.0,653.157879,P
1.0,3.0,0.0,male,white,42.0,2.9,0.23,65.0,0.31,5.0,795.263136,P
2.0,4.0,1.0,male,white,41.0,2.9,-0.37,50.0,-0.59,3.0,779.473663,P
1.0,3.0,0.0,female,white,33.5,2.9,-1.43,65.0,-0.91,3.0,661.0526155,F
1.0,3.0,0.0,male,white,39.0,2.9,-0.81,56.0,-0.5,6.0,747.894717,P
1.0,4.0,0.0,male,hisp,40.5,2.9,-0.68,66.0,-0.6,5.0,771.5789265,P
1.0,3.0,0.0,male,white,36.0,2.9,0.43,66.0,0.15,5.0,700.526298,P
1.0,4.0,0.0,male,white,37.0,2.9,-0.81,69.0,-0.45,5.0,716.315771,P
1.0,4.0,0.0,female,white,40.0,2.9,-1.22,69.0,-0.88,3.0,763.6841900000001,P
1.0,3.0,0.0,male,white,34.0,2.9,-0.03,53.0,-0.7,3.0,668.9473519999999,P
1.0,5.0,0.0,male,white,26.0,2.9,-2.09,69.0,-1.07,3.0,542.631568,F
1.0,2.0,0.0,female,hisp,31.0,2.9,-1.17,55.0,-1.76,4.0,621.578933,P
1.0,3.0,0.0,male,white,42.0,2.9,0.42,66.0,0.76,3.0,795.263136,P
1.0,4.0,0.0,female,white,35.0,2.9,-0.95,69.0,-0.28,5.0,684.736825,P
1.0,0.0,0.0,female,white,34.0,2.9,0.42,69.0,-0.21,3.0,668.9473519999999,P
1.0,4.0,0.0,female,white,35.0,2.9,-1.24,47.0,-1.32,3.0,684.736825,P
2.0,2.0,1.0,male,hisp,30.0,2.9,0.86,64.0,0.73,3.0,605.78946,P
1.0,4.0,0.0,male,white,33.0,2.9,-0.57,65.0,-0.98,2.0,653.157879,P
1.0,4.0,0.0,female,white,37.0,2.9,-0.46,69.0,-0.41,3.0,716.315771,P
1.0,2.0,0.0,male,white,37.0,2.9,-0.38,63.0,0.25,3.0,716.315771,P
1.0,4.0,0.0,male,white,39.0,2.9,0.54,68.0,0.14,4.0,747.894717,P
1.0,4.0,0.0,female,white,39.0,2.9,-0.92,69.0,-0.93,3.0,747.894717,P
1.0,3.0,0.0,male,white,33.5,2.9,0.46,66.0,0.22,3.0,661.0526155,P
1.0,3.0,0.0,male,0,43.0,2.9,-0.46,67.0,0.0,3.0,811.052609,P
1.0,3.0,0.0,male,white,36.0,2.9,0.63,68.0,0.34,3.0,700.526298,P
1.0,2.0,0.0,male,white,35.0,2.9,0.55,57.0,0.78,3.0,684.736825,P
1.0,4.0,0.0,male,white,31.0,2.9,-1.12,64.0,-0.97,2.0,621.578933,F
1.0,3.0,0.0,female,white,35.0,2.9,-1.36,61.0,-1.57,3.0,684.736825,P
1.0,4.0,0.0,male,white,36.0,2.9,0.28,69.0,-0.14,3.0,700.526298,P
1.0,3.0,0.0,male,white,45.0,2.9,0.59,64.0,-0.18,3.0,842.631555,P
1.0,4.0,0.0,female,white,30.0,2.9,0.61,48.0,1.03,3.0,605.78946,P
1.0,3.0,0.0,female,white,42.0,2.9,-0.26,69.0,-1.05,4.0,795.263136,P
1.0,4.0,0.0,male,white,34.0,2.9,1.01,65.0,-0.35,4.0,668.9473519999999,P
1.0,3.0,0.0,male,white,48.0,2.9,2.22,65.0,2.27,3.0,889.9999740000001,P
1.0,4.0,0.0,male,white,31.0,2.9,-0.84,67.0,-1.38,2.0,621.578933,P
1.0,3.0,0.0,female,white,42.0,2.9,0.0,69.0,-1.25,5.0,795.263136,F
2.0,3.0,1.0,male,white,40.0,2.9,0.76,54.0,0.37,4.0,763.6841900000001,P
1.0,5.0,0.0,female,hisp,30.0,2.9,-0.99,66.0,-1.07,3.0,605.78946,F
1.0,4.0,0.0,female,white,47.0,2.9,0.04,67.0,0.18,3.0,874.210501,P
2.0,5.0,1.0,female,white,32.5,2.9,0.85,49.0,0.41,3.0,645.2631425,P
1.0,4.0,0.0,male,white,36.0,2.9,-0.03,63.0,0.42,3.0,700.526298,P
1.0,1.0,0.0,female,black,28.0,2.9,-1.34,46.0,-1.5,1.0,574.210514,P
1.0,4.0,0.0,female,white,35.0,2.9,-0.86,61.0,-0.69,3.0,684.736825,P
1.0,4.0,0.0,female,white,33.5,2.9,-1.04,68.0,-1.48,3.0,661.0526155,F
1.0,3.0,0.0,male,asian,30.5,2.9,0.0,68.0,0.0,4.0,613.6841965,P
1.0,5.0,0.0,female,white,34.0,2.9,-0.7,67.0,-1.0,4.0,668.9473519999999,P
1.0,2.0,0.0,female,black,26.0,2.9,-0.14,64.0,-0.74,1.0,542.631568,P
1.0,3.0,0.0,male,white,34.0,2.9,0.38,65.0,0.76,3.0,668.9473519999999,P
1.0,4.0,0.0,male,white,32.0,2.9,-0.75,62.0,-1.06,4.0,637.3684059999999,F
1.0,4.0,0.0,female,white,36.0,2.9,0.13,68.0,-1.44,2.0,700.526298,F
1.0,4.0,0.0,female,white,42.0,2.9,0.03,58.0,0.08,4.0,795.263136,P
1.0,4.0,0.0,male,white,34.5,2.9,-0.31,68.0,0.29,5.0,676.8420884999999,P
1.0,0.0,0.0,male,white,40.0,2.9,1.07,68.0,0.9,5.0,763.6841900000001,P
1.0,3.0,0.0,female,white,35.0,2.9,0.39,69.0,1.08,3.0,684.736825,P
1.0,5.0,0.0,male,white,35.0,2.9,0.98,69.0,0.92,3.0,684.736825,P
1.0,3.0,0.0,female,black,26.5,2.9,-1.81,70.0,-1.89,5.0,550.5263045,P
1.0,3.0,0.0,female,white,38.0,2.9,-0.91,41.0,-0.95,1.0,732.1052440000001,F
1.0,3.0,0.0,male,hisp,35.0,2.9,-0.46,55.0,-1.25,3.0,684.736825,P
1.0,2.0,0.0,male,hisp,35.0,2.9,-0.86,64.0,-1.53,4.0,684.736825,F
1.0,5.0,0.0,male,white,40.0,2.9,0.43,69.0,0.17,3.0,763.6841900000001,P
1.0,4.0,0.0,male,white,36.0,2.9,-0.92,66.0,-1.52,3.0,700.526298,F
1.0,3.0,0.0,female,hisp,29.0,2.9,-0.45,65.0,-0.67,3.0,589.999987,P
1.0,3.0,0.0,female,white,46.0,2.9,0.39,56.0,-0.76,4.0,858.421028,F
1.0,2.0,0.0,male,hisp,22.0,2.9,-1.31,64.0,-1.21,4.0,479.47367599999995,F
1.0,3.0,0.0,female,white,35.0,2.9,1.26,63.0,1.3,3.0,684.736825,P
1.0,5.0,0.0,male,other,42.0,2.9,0.46,69.0,0.87,3.0,795.263136,P
2.0,4.0,1.0,male,white,39.0,2.9,0.93,64.0,0.87,4.0,747.894717,P
2.0,5.0,1.0,female,white,41.0,2.9,2.02,62.0,1.75,0.0,779.473663,P
1.0,4.0,0.0,male,white,35.0,2.9,0.92,68.0,0.89,3.0,684.736825,P
1.0,3.0,0.0,female,white,35.0,2.9,-0.52,69.0,-0.26,3.0,684.736825,P
1.0,4.0,0.0,male,white,39.0,2.9,-0.76,69.0,-1.0,5.0,747.894717,P
1.0,5.0,0.0,male,white,37.0,2.9,-0.66,68.0,-0.64,3.0,716.315771,P
1.0,4.0,0.0,male,white,36.0,2.9,-0.19,64.0,0.8,5.0,700.526298,P
1.0,3.0,0.0,male,white,42.0,2.9,0.0,67.0,0.0,6.0,795.263136,P
1.0,4.0,0.0,male,white,34.0,2.9,0.29,69.0,1.36,2.0,668.9473519999999,P
1.0,3.0,0.0,male,asian,37.0,2.9,-1.45,68.0,-1.55,4.0,716.315771,F
1.0,3.0,0.0,female,asian,27.0,2.9,0.28,60.0,-0.06,2.0,558.4210410000001,P
1.0,4.0,0.0,male,white,39.0,2.9,1.19,69.0,0.92,4.0,747.894717,P
1.0,4.0,0.0,male,white,41.0,2.9,0.25,69.0,-0.34,3.0,779.473663,P
1.0,3.0,0.0,male,white,35.0,2.9,-1.01,69.0,-2.09,3.0,684.736825,P
1.0,4.0,0.0,male,white,34.5,2.9,0.26,68.0,-0.46,3.0,676.8420884999999,P
0.0,4.0,0.0,male,white,47.0,2.9,0.79,67.0,0.95,4.0,874.210501,P
2.0,3.0,1.0,male,hisp,40.0,2.9,1.26,56.0,0.4,5.0,763.6841900000001,P
1.0,5.0,0.0,female,white,37.0,2.9,-1.13,68.0,-1.47,4.0,716.315771,F
2.0,3.0,1.0,female,white,36.0,2.9,0.1,62.0,0.04,3.0,700.526298,P
1.0,1.0,0.0,female,white,36.0,2.9,-0.67,65.0,-0.7,3.0,700.526298,P
1.0,4.0,0.0,male,white,41.0,2.9,1.22,63.0,1.55,3.0,779.473663,P
1.0,4.0,0.0,female,black,42.0,2.9,-1.07,66.0,-1.11,6.0,795.263136,P
1.0,4.0,0.0,male,white,39.0,2.9,0.63,62.0,1.38,4.0,747.894717,P
1.0,3.0,0.0,female,white,34.0,2.9,-0.38,68.0,-0.49,3.0,668.9473519999999,F
1.0,3.0,0.0,male,asian,31.0,2.9,0.0,60.0,-0.26,3.0,621.578933,P
1.0,4.0,0.0,male,white,29.5,2.9,-0.75,69.0,-0.79,2.0,597.8947235,P
1.0,3.0,0.0,female,white,30.0,2.9,-0.11,64.0,-0.2,4.0,605.78946,P
1.0,3.0,0.0,male,white,35.0,2.9,0.92,66.0,0.56,3.0,684.736825,P
1.0,4.0,0.0,female,white,39.0,2.9,0.17,70.0,0.57,3.0,747.894717,P
2.0,3.0,1.0,female,white,33.5,2.9,0.38,57.0,0.19,5.0,661.0526155,P
2.0,3.0,1.0,male,white,27.5,2.9,-0.34,65.0,-1.22,0.0,566.3157775000001,P
1.0,4.0,0.0,male,white,39.0,2.9,0.98,67.0,0.42,3.0,747.894717,P
1.0,1.0,0.0,female,asian,31.5,2.9,-1.56,69.0,-1.28,3.0,629.4736695,F
1.0,3.0,0.0,male,white,26.5,2.9,-0.23,68.0,-0.75,2.0,550.5263045,P
1.0,4.0,0.0,male,white,40.0,2.9,0.45,61.0,0.92,4.0,763.6841900000001,P
1.0,4.0,0.0,male,white,35.0,2.9,-0.4,69.0,-1.01,3.0,684.736825,P
1.0,4.0,0.0,female,white,38.0,2.9,-0.1,69.0,-0.61,4.0,732.1052440000001,P
1.0,4.0,0.0,female,white,37.0,2.9,0.49,66.0,0.39,4.0,716.315771,P
1.0,3.0,0.0,female,white,43.0,2.9,0.2,67.0,0.06,4.0,811.052609,P
1.0,4.0,0.0,female,white,30.5,2.9,-0.37,69.0,0.01,3.0,613.6841965,P
1.0,4.0,0.0,female,white,31.0,2.9,0.67,64.0,0.98,2.0,621.578933,P
1.0,2.0,0.0,female,black,29.0,2.9,-1.24,67.0,-1.84,4.0,589.999987,F
1.0,4.0,0.0,female,white,35.0,2.9,-0.02,67.0,-0.2,3.0,684.736825,P
1.0,4.0,0.0,male,white,27.0,2.9,0.32,69.0,0.83,1.0,558.4210410000001,P
1.0,4.0,0.0,male,white,40.0,2.9,0.54,68.0,0.76,3.0,763.6841900000001,P
1.0,3.0,0.0,male,white,41.0,2.9,0.35,57.0,-0.47,3.0,779.473663,P
1.0,3.0,0.0,male,white,38.0,2.9,1.08,69.0,0.97,3.0,732.1052440000001,P
1.0,5.0,0.0,female,white,33.0,2.9,-0.44,44.0,0.39,3.0,653.157879,P
1.0,3.0,0.0,male,white,28.0,2.9,-0.15,65.0,-0.03,1.0,574.210514,F
1.0,0.0,0.0,female,white,26.5,2.9,-0.33,69.0,-0.05,4.0,550.5263045,F
1.0,4.0,0.0,male,white,37.0,2.9,0.94,68.0,-0.1,3.0,716.315771,P
1.0,2.0,0.0,male,white,34.0,2.9,-0.59,67.0,-1.13,3.0,668.9473519999999,P
1.0,3.0,0.0,female,white,41.0,2.9,0.0,69.0,0.0,4.0,779.473663,P
1.0,4.0,0.0,male,white,32.0,2.9,-0.88,64.0,-1.66,3.0,637.3684059999999,P
1.0,3.0,0.0,male,hisp,32.5,2.9,-1.04,69.0,-1.84,2.0,645.2631425,F
1.0,4.0,0.0,male,asian,34.0,2.9,-1.77,69.0,-2.14,3.0,668.9473519999999,P
1.0,2.0,0.0,female,asian,37.0,2.9,-0.9,69.0,-0.2,4.0,716.315771,P
1.0,4.0,0.0,male,white,35.0,2.9,-0.52,67.0,-1.5,3.0,684.736825,P
1.0,2.0,0.0,female,white,36.0,2.9,0.0,57.0,0.0,4.0,700.526298,P
1.0,4.0,0.0,male,white,35.0,2.9,-1.1,68.0,-1.2,3.0,684.736825,P
1.0,3.0,0.0,male,white,42.0,2.9,0.24,66.0,0.03,5.0,795.263136,P
1.0,5.0,0.0,female,white,36.0,2.9,-0.3,67.0,0.13,2.0,700.526298,P
1.0,3.0,0.0,male,white,34.0,2.9,1.08,68.0,1.1,3.0,668.9473519999999,P
1.0,4.0,0.0,male,white,39.0,2.9,0.58,70.0,0.06,3.0,747.894717,P
1.0,2.0,0.0,female,white,37.0,2.9,-1.53,69.0,-1.23,3.0,716.315771,P
1.0,5.0,0.0,female,white,41.0,2.9,0.3,69.0,0.33,3.0,779.473663,P
1.0,5.0,0.0,female,white,40.0,2.9,0.08,69.0,-0.02,5.0,763.6841900000001,P
1.0,4.0,0.0,female,hisp,28.0,2.9,-2.09,67.0,-0.51,4.0,574.210514,F
1.0,4.0,0.0,male,white,35.0,2.9,-0.24,68.0,0.1,3.0,684.736825,P
2.0,4.0,1.0,male,white,35.0,2.9,-0.86,66.0,-1.59,3.0,684.736825,P
1.0,4.0,0.0,female,white,35.0,2.9,-0.92,69.0,-1.39,3.0,684.736825,F
1.0,4.0,0.0,female,white,37.0,2.9,0.0,56.0,-0.77,3.0,716.315771,P
1.0,3.0,0.0,male,white,37.0,2.9,-0.72,67.0,-1.35,3.0,716.315771,F
1.0,5.0,0.0,male,white,31.5,2.9,-0.25,65.0,-0.29,3.0,629.4736695,P
1.0,2.0,0.0,male,hisp,29.0,2.9,0.03,64.0,-0.25,3.0,589.999987,F
1.0,4.0,0.0,male,white,37.0,2.9,0.07,67.0,-1.08,3.0,716.315771,F
1.0,4.0,0.0,male,white,35.0,2.9,-0.14,68.0,-0.19,6.0,684.736825,P
1.0,3.0,0.0,male,white,31.3,2.9,0.03,67.0,-0.11,3.0,626.3157749,P
1.0,3.0,0.0,female,other,32.0,2.9,-1.22,69.0,-1.09,4.0,637.3684059999999,F
1.0,3.0,0.0,male,hisp,35.0,2.9,0.61,68.0,0.48,3.0,684.736825,P
1.0,4.0,0.0,male,asian,34.0,2.9,-0.51,64.0,-1.41,3.0,668.9473519999999,P
1.0,3.0,0.0,male,white,23.7,2.9,-1.17,61.0,-1.8,3.0,506.3157801,P
1.0,4.0,0.0,male,white,39.0,2.9,-1.53,68.0,-1.38,4.0,747.894717,P
1.0,3.0,0.0,male,white,36.0,2.9,1.42,67.0,1.18,3.0,700.526298,P
1.0,4.0,0.0,male,white,36.5,2.9,-0.02,67.0,0.58,5.0,708.4210345,P
1.0,2.0,0.0,female,other,35.0,2.9,0.14,54.0,0.14,2.0,684.736825,P
1.0,3.0,0.0,male,white,40.0,2.9,1.96,69.0,1.12,3.0,763.6841900000001,P
1.0,5.0,0.0,male,white,39.0,2.9,0.67,69.0,0.88,5.0,747.894717,P
1.0,4.0,0.0,male,white,42.0,2.9,-0.92,68.0,-0.93,4.0,795.263136,P
1.0,3.0,0.0,male,white,36.0,2.9,0.32,69.0,-0.02,3.0,700.526298,P
1.0,4.0,0.0,female,white,34.0,2.9,-0.73,50.0,-0.5,5.0,668.9473519999999,F
1.0,3.0,0.0,male,white,41.0,2.9,0.0,66.0,0.0,1.0,779.473663,P
1.0,2.0,0.0,female,black,22.0,2.9,0.67,66.0,-0.08,1.0,479.47367599999995,F
1.0,4.0,0.0,male,white,30.0,2.9,-0.16,67.0,-0.39,2.0,605.78946,P
1.0,3.0,0.0,male,white,38.0,2.9,-0.7,67.0,-0.9,3.0,732.1052440000001,P
1.0,4.0,0.0,male,white,31.5,2.9,0.0,67.0,0.0,1.0,629.4736695,F
1.0,3.0,0.0,female,white,40.0,2.9,1.12,70.0,1.13,5.0,763.6841900000001,P
1.0,3.0,0.0,female,white,38.0,2.9,0.26,68.0,0.39,5.0,732.1052440000001,P
1.0,4.0,0.0,female,white,36.0,2.9,-1.94,68.0,-2.75,3.0,700.526298,F
1.0,2.0,0.0,male,white,46.0,2.9,-0.97,68.0,-0.69,4.0,858.421028,P
1.0,4.0,0.0,male,white,31.0,2.9,-0.64,68.0,-0.36,3.0,621.578933,P
1.0,4.0,0.0,male,white,40.0,2.9,1.18,60.0,1.41,4.0,763.6841900000001,P
1.0,4.0,0.0,female,white,40.0,2.9,-0.18,59.0,-0.2,4.0,763.6841900000001,P
1.0,3.0,0.0,male,white,32.0,2.9,1.3,68.0,1.91,2.0,637.3684059999999,P
1.0,4.0,0.0,female,white,41.0,2.9,0.61,45.0,0.51,3.0,779.473663,P
2.0,3.0,1.0,female,white,35.0,2.9,1.7,66.0,1.03,3.0,684.736825,P
1.0,4.0,0.0,male,white,34.0,2.9,-0.17,68.0,0.06,3.0,668.9473519999999,P
2.0,5.0,1.0,female,white,45.0,2.9,-1.01,68.0,-0.31,5.0,842.631555,P
1.0,3.0,0.0,female,black,30.0,2.9,-0.56,68.0,-1.29,3.0,605.78946,F
2.0,4.0,1.0,female,white,35.0,2.9,-1.62,48.0,-1.23,2.0,684.736825,P
1.0,4.0,0.0,male,white,38.0,2.9,0.0,67.0,0.0,6.0,732.1052440000001,P
1.0,4.0,0.0,female,hisp,22.5,2.9,-2.06,67.0,0.0,3.0,487.3684125,F
1.0,4.0,0.0,male,white,34.5,2.9,-0.17,66.0,-1.2,3.0,676.8420884999999,F
1.0,3.0,0.0,male,white,48.0,2.9,1.13,61.0,1.95,4.0,889.9999740000001,P
1.0,3.0,0.0,male,white,39.0,2.9,2.06,63.0,1.77,3.0,747.894717,P
1.0,3.0,0.0,male,white,37.0,2.9,-1.64,64.0,-2.09,5.0,716.315771,F
1.0,3.0,0.0,male,white,42.0,2.9,-0.23,66.0,-0.83,4.0,795.263136,P
1.0,3.0,0.0,male,white,35.0,2.9,-1.74,66.0,-1.61,3.0,684.736825,P
2.0,3.0,1.0,female,white,35.5,2.9,-1.37,64.0,-0.71,3.0,692.6315615,P
1.0,2.0,0.0,female,hisp,31.0,2.9,0.0,66.0,0.0,5.0,621.578933,F
1.0,2.0,0.0,male,hisp,39.0,2.9,-1.43,65.0,0.0,6.0,747.894717,F
1.0,3.0,0.0,female,black,23.0,2.9,-0.81,67.0,-0.71,3.0,495.263149,P
1.0,3.0,0.0,female,white,48.0,2.9,1.79,66.0,1.9,3.0,889.9999740000001,P
1.0,3.0,0.0,male,white,37.0,2.9,1.35,61.0,1.24,3.0,716.315771,P
1.0,3.0,0.0,male,white,33.0,2.9,0.0,69.0,0.0,1.0,653.157879,P
1.0,1.0,0.0,male,white,34.0,2.9,1.27,67.0,1.19,3.0,668.9473519999999,P
1.0,5.0,0.0,male,white,38.5,2.9,-0.67,68.0,-1.36,3.0,739.9999805,F
2.0,0.0,1.0,male,white,37.0,2.9,-0.55,67.0,-0.36,5.0,716.315771,F
1.0,3.0,0.0,female,white,42.0,2.9,0.07,69.0,-0.08,2.0,795.263136,P
1.0,3.0,0.0,female,white,26.0,2.9,0.0,45.0,0.0,1.0,542.631568,F
1.0,1.0,0.0,female,white,20.0,2.9,-0.95,52.0,-1.37,3.0,447.89473,P
1.0,3.0,0.0,female,asian,41.0,2.9,-0.07,68.0,0.12,3.0,779.473663,P
1.0,4.0,0.0,male,asian,35.0,2.9,0.08,68.0,-0.59,4.0,684.736825,P
2.0,1.0,1.0,male,white,41.0,2.9,0.0,47.0,0.0,3.0,779.473663,P
1.0,2.0,0.0,female,black,35.0,2.9,0.27,69.0,0.0,3.0,684.736825,P
1.0,3.0,0.0,female,black,23.0,2.9,-0.56,69.0,-1.28,1.0,495.263149,F
1.0,4.0,0.0,female,white,36.0,2.9,0.17,64.0,0.55,2.0,700.526298,P
1.0,4.0,0.0,male,white,38.0,2.9,0.68,67.0,-0.23,3.0,732.1052440000001,P
1.0,3.0,0.0,female,white,36.0,2.9,-1.39,53.0,-1.78,4.0,700.526298,P
1.0,3.0,0.0,male,white,40.0,2.9,0.3,68.0,0.45,3.0,763.6841900000001,P
1.0,3.0,0.0,male,black,21.5,2.9,0.72,69.0,-0.43,1.0,471.57893949999993,F
1.0,3.0,0.0,male,asian,38.0,2.9,-0.31,67.0,-0.08,6.0,732.1052440000001,P
1.0,2.0,0.0,female,white,34.5,2.9,-0.5,53.0,-0.85,3.0,676.8420884999999,F
1.0,5.0,0.0,male,white,37.0,2.9,0.15,66.0,0.26,2.0,716.315771,P
1.0,5.0,0.0,male,white,36.0,2.9,1.98,67.0,0.91,5.0,700.526298,P
1.0,3.0,0.0,male,white,35.0,2.9,0.22,68.0,-0.57,3.0,684.736825,P
1.0,2.0,0.0,female,white,45.0,2.9,0.92,70.0,1.37,3.0,842.631555,P
1.0,3.0,0.0,female,white,32.0,2.9,-1.28,69.0,-1.59,4.0,637.3684059999999,F
1.0,4.0,0.0,female,white,40.0,2.9,-0.25,67.0,-0.18,6.0,763.6841900000001,P
1.0,3.0,0.0,male,white,33.0,2.9,0.19,69.0,0.0,5.0,653.157879,P
1.0,3.0,0.0,male,black,40.0,2.9,-1.44,69.0,-1.82,5.0,763.6841900000001,F
1.0,4.0,0.0,male,white,37.0,2.9,0.03,62.0,0.19,3.0,716.315771,P
1.0,3.0,0.0,male,white,40.0,2.9,-0.13,68.0,-0.04,3.0,763.6841900000001,P
1.0,3.0,0.0,male,white,41.0,2.9,-0.59,68.0,-0.74,3.0,779.473663,P
1.0,2.0,0.0,male,asian,46.0,2.9,0.51,64.0,0.51,4.0,858.421028,P
1.0,5.0,0.0,male,white,37.0,2.9,0.02,66.0,0.18,5.0,716.315771,P
1.0,4.0,0.0,female,white,36.0,2.9,-1.38,58.0,-1.41,3.0,700.526298,F
